site,date,ACCUMULATED PRECIPITATION,SWE,AIR TEMP,DISCHARGE,ROS
817:WA:SNTL,2018-03-31,63.3,31.9,44.06,247.0,0.0
817:WA:SNTL,2019-01-01,31.5,15.2,31.1,249.0,0.0
817:WA:SNTL,2019-01-02,31.6,15.2,35.6,225.0,1.0
817:WA:SNTL,2019-01-03,33.0,15.9,42.08,336.0,1.0
817:WA:SNTL,2019-01-04,34.0,16.1,36.68,1020.0,1.0
817:WA:SNTL,2019-01-05,34.0,16.0,36.14,967.0,1.0
817:WA:SNTL,2019-01-06,34.6,16.6,33.98,651.0,1.0
817:WA:SNTL,2019-01-07,34.7,16.7,27.68,525.0,0.0
817:WA:SNTL,2019-01-08,34.8,16.9,27.86,421.0,0.0
817:WA:SNTL,2019-01-09,35.4,17.5,35.06,354.0,1.0
817:WA:SNTL,2019-01-10,35.9,17.9,35.96,342.0,1.0
817:WA:SNTL,2019-01-11,35.9,18.0,39.38,342.0,1.0
817:WA:SNTL,2019-01-12,35.9,18.0,40.64,326.0,1.0
817:WA:SNTL,2019-01-13,35.9,17.9,40.46,297.0,1.0
817:WA:SNTL,2019-01-14,35.8,18.0,35.78,273.0,1.0
817:WA:SNTL,2019-01-15,35.9,18.0,41.0,254.0,1.0
817:WA:SNTL,2019-01-16,35.9,18.0,36.86,237.0,1.0
817:WA:SNTL,2019-01-17,36.0,18.0,36.68,223.0,1.0
817:WA:SNTL,2019-01-18,36.1,18.1,36.32,230.0,1.0
817:WA:SNTL,2019-01-19,37.0,19.0,34.34,257.0,1.0
817:WA:SNTL,2019-01-20,37.0,19.1,32.72,254.0,0.0
817:WA:SNTL,2019-01-21,37.0,19.1,29.12,239.0,0.0
817:WA:SNTL,2019-01-22,37.1,19.2,34.34,220.0,1.0
817:WA:SNTL,2019-01-23,38.5,20.5,36.14,220.0,1.0
817:WA:SNTL,2019-01-24,38.5,20.5,36.68,209.0,1.0
817:WA:SNTL,2019-01-25,38.6,20.5,36.86,194.0,0.0
817:WA:SNTL,2019-01-26,38.5,20.4,38.12,185.0,1.0
817:WA:SNTL,2019-01-27,38.5,20.4,39.56,177.0,1.0
817:WA:SNTL,2019-01-28,38.3,20.4,33.8,169.0,0.0
817:WA:SNTL,2019-01-29,38.3,20.4,33.44,165.0,1.0
817:WA:SNTL,2019-01-30,38.3,20.4,36.32,158.0,1.0
817:WA:SNTL,2019-01-31,38.4,20.3,37.22,152.0,1.0
817:WA:SNTL,2019-02-01,38.7,20.3,37.94,189.0,1.0
817:WA:SNTL,2019-02-02,39.1,20.7,38.3,265.0,1.0
817:WA:SNTL,2019-02-03,39.1,20.8,29.84,265.0,0.0
817:WA:SNTL,2019-02-04,39.1,20.9,24.08,247.0,0.0
817:WA:SNTL,2019-02-05,39.0,21.0,19.4,216.0,0.0
817:WA:SNTL,2019-02-06,39.0,21.0,21.74,195.0,0.0
817:WA:SNTL,2019-02-07,39.1,21.0,28.94,178.0,0.0
817:WA:SNTL,2019-02-08,39.3,21.2,23.9,169.0,0.0
817:WA:SNTL,2019-02-09,39.7,21.4,17.06,160.0,0.0
817:WA:SNTL,2019-02-10,39.7,21.4,21.02,151.0,0.0
817:WA:SNTL,2019-02-11,39.9,21.6,19.4,143.0,0.0
817:WA:SNTL,2019-02-12,40.8,22.5,23.0,139.0,0.0
817:WA:SNTL,2019-02-13,41.7,23.2,29.48,136.0,0.0
817:WA:SNTL,2019-02-14,41.7,23.1,33.26,138.0,1.0
817:WA:SNTL,2019-02-15,41.9,23.1,35.06,133.0,1.0
817:WA:SNTL,2019-02-16,42.0,23.2,34.7,129.0,0.0
817:WA:SNTL,2019-02-17,42.0,23.2,31.82,125.0,0.0
817:WA:SNTL,2019-02-18,42.0,23.0,28.58,120.0,0.0
817:WA:SNTL,2019-02-19,42.0,23.2,32.36,115.0,0.0
817:WA:SNTL,2019-02-20,42.2,23.2,28.94,113.0,0.0
817:WA:SNTL,2019-02-21,42.2,23.2,31.1,110.0,0.0
817:WA:SNTL,2019-02-22,42.3,23.4,27.14,107.0,0.0
817:WA:SNTL,2019-02-23,42.4,23.4,30.38,107.0,0.0
817:WA:SNTL,2019-02-24,42.4,23.5,28.04,103.0,0.0
817:WA:SNTL,2019-02-25,42.5,23.6,26.96,100.0,0.0
817:WA:SNTL,2019-02-26,42.4,23.5,25.34,98.5999984741211,0.0
817:WA:SNTL,2019-02-27,42.4,23.6,29.48,95.80000305175781,0.0
817:WA:SNTL,2019-02-28,42.6,23.6,31.82,94.4000015258789,0.0
817:WA:SNTL,2019-03-01,42.5,23.6,34.52,91.69999694824219,0.0
817:WA:SNTL,2019-03-02,42.6,23.7,30.56,90.30000305175781,0.0
817:WA:SNTL,2019-03-03,42.5,23.7,27.32,89.0,0.0
817:WA:SNTL,2019-03-04,42.5,23.7,26.78,87.5999984741211,0.0
817:WA:SNTL,2019-03-05,42.5,23.8,27.32,86.30000305175781,0.0
817:WA:SNTL,2019-03-06,42.6,23.8,34.7,83.19999694824219,1.0
817:WA:SNTL,2019-03-07,42.7,23.9,30.38,83.19999694824219,0.0
817:WA:SNTL,2019-03-08,42.8,23.9,33.62,81.9000015258789,1.0
817:WA:SNTL,2019-03-09,42.8,23.9,36.32,80.69999694824219,1.0
817:WA:SNTL,2019-03-10,42.8,23.9,40.28,79.4000015258789,1.0
817:WA:SNTL,2019-03-11,42.8,23.9,41.36,78.19999694824219,1.0
817:WA:SNTL,2019-03-12,43.1,24.2,36.68,79.30000305175781,0.0
817:WA:SNTL,2019-03-13,43.2,24.2,34.88,78.0999984741211,1.0
817:WA:SNTL,2019-03-14,43.2,24.2,39.02,76.9000015258789,0.0
817:WA:SNTL,2019-03-15,43.1,24.2,48.02,75.69999694824219,1.0
817:WA:SNTL,2019-03-16,43.1,24.2,51.98,75.5999984741211,1.0
817:WA:SNTL,2019-03-17,43.1,24.1,53.6,77.80000305175781,1.0
817:WA:SNTL,2019-03-18,43.1,24.3,53.24,83.5999984741211,1.0
817:WA:SNTL,2019-03-19,43.2,24.3,56.12,91.0,1.0
817:WA:SNTL,2019-03-20,43.1,24.4,56.48,107.0,1.0
817:WA:SNTL,2019-03-21,43.1,24.1,57.2,140.0,1.0
817:WA:SNTL,2019-03-22,43.1,23.9,53.06,168.0,1.0
817:WA:SNTL,2019-03-23,43.1,23.5,48.02,188.0,1.0
817:WA:SNTL,2019-03-24,43.2,23.4,42.8,221.0,1.0
817:WA:SNTL,2019-03-25,43.4,23.2,42.98,239.0,1.0
817:WA:SNTL,2019-03-26,43.5,23.2,42.98,267.0,1.0
817:WA:SNTL,2019-03-27,43.5,23.2,45.32,269.0,1.0
817:WA:SNTL,2019-03-28,43.6,23.0,44.96,259.0,1.0
817:WA:SNTL,2019-03-29,43.6,22.9,46.4,244.0,1.0
817:WA:SNTL,2019-03-30,43.6,23.1,51.44,239.0,0.0
817:WA:SNTL,2019-03-31,43.6,23.2,51.08,248.0,1.0
817:WA:SNTL,2020-01-01,23.9,8.1,39.92,330.0,0.0
817:WA:SNTL,2020-01-02,24.3,8.3,36.68,348.0,0.0
817:WA:SNTL,2020-01-03,24.6,8.5,46.4,312.0,0.0
817:WA:SNTL,2020-01-04,25.7,9.4,44.96,609.0,0.0
817:WA:SNTL,2020-01-05,25.9,9.7,29.48,590.0,0.0
817:WA:SNTL,2020-01-06,27.6,11.0,36.32,434.0,0.0
817:WA:SNTL,2020-01-07,29.4,11.2,35.6,442.0,0.0
817:WA:SNTL,2020-01-08,29.8,11.4,34.52,586.0,0.0
817:WA:SNTL,2020-01-09,29.9,11.4,27.14,544.0,0.0
817:WA:SNTL,2020-01-10,30.5,11.8,26.96,418.0,0.0
817:WA:SNTL,2020-01-11,30.7,12.0,32.36,366.0,0.0
817:WA:SNTL,2020-01-12,31.0,12.5,29.66,310.0,0.0
817:WA:SNTL,2020-01-13,31.2,12.6,26.96,288.0,0.0
817:WA:SNTL,2020-01-14,31.3,12.8,7.34,251.0,0.0
817:WA:SNTL,2020-01-15,31.6,13.2,19.58,231.0,0.0
817:WA:SNTL,2020-01-16,32.3,13.7,29.48,220.0,0.0
817:WA:SNTL,2020-01-17,32.4,13.7,24.8,204.0,0.0
817:WA:SNTL,2020-01-18,32.9,14.2,31.46,190.0,0.0
817:WA:SNTL,2020-01-19,32.9,14.3,37.04,190.0,1.0
817:WA:SNTL,2020-01-20,32.9,14.3,38.12,173.0,1.0
817:WA:SNTL,2020-01-21,33.1,14.5,35.6,168.0,1.0
817:WA:SNTL,2020-01-22,33.9,15.4,34.52,184.0,1.0
817:WA:SNTL,2020-01-23,35.1,16.0,35.78,258.0,1.0
817:WA:SNTL,2020-01-24,35.9,16.1,36.14,479.0,0.0
817:WA:SNTL,2020-01-25,36.1,16.3,37.04,540.0,1.0
817:WA:SNTL,2020-01-26,36.3,16.6,36.86,475.0,1.0
817:WA:SNTL,2020-01-27,36.5,16.8,35.24,407.0,1.0
817:WA:SNTL,2020-01-28,37.2,17.4,35.24,396.0,0.0
817:WA:SNTL,2020-01-29,37.4,17.7,34.88,359.0,1.0
817:WA:SNTL,2020-01-30,37.5,17.7,34.88,359.0,0.0
817:WA:SNTL,2020-01-31,38.7,18.2,41.36,418.0,1.0
817:WA:SNTL,2020-02-01,42.3,18.5,39.74,3090.0,0.0
817:WA:SNTL,2020-02-02,42.7,18.3,29.66,3140.0,0.0
817:WA:SNTL,2020-02-03,42.8,18.4,24.44,1560.0,0.0
817:WA:SNTL,2020-02-04,42.8,18.5,25.34,962.0,0.0
817:WA:SNTL,2020-02-05,43.2,18.9,35.24,679.0,0.0
817:WA:SNTL,2020-02-06,43.7,19.6,34.7,526.0,1.0
817:WA:SNTL,2020-02-07,44.0,19.9,35.96,438.0,0.0
817:WA:SNTL,2020-02-08,44.7,20.5,35.06,418.0,1.0
817:WA:SNTL,2020-02-09,44.9,20.6,33.26,373.0,0.0
817:WA:SNTL,2020-02-10,44.8,20.6,36.14,325.0,0.0
817:WA:SNTL,2020-02-11,44.8,20.6,36.32,295.0,0.0
817:WA:SNTL,2020-02-12,44.8,20.6,38.12,274.0,0.0
817:WA:SNTL,2020-02-13,44.9,20.6,35.06,258.0,1.0
817:WA:SNTL,2020-02-14,45.0,20.8,32.54,242.0,0.0
817:WA:SNTL,2020-02-15,45.1,21.0,37.04,231.0,0.0
817:WA:SNTL,2020-02-16,45.3,21.2,33.26,216.0,1.0
817:WA:SNTL,2020-02-17,45.6,21.4,31.46,204.0,0.0
817:WA:SNTL,2020-02-18,45.6,21.4,32.0,192.0,0.0
817:WA:SNTL,2020-02-19,45.6,21.4,34.52,183.0,1.0
817:WA:SNTL,2020-02-20,45.6,21.3,41.0,173.0,1.0
817:WA:SNTL,2020-02-21,45.6,21.3,43.34,166.0,1.0
817:WA:SNTL,2020-02-22,45.6,21.3,38.66,161.0,1.0
817:WA:SNTL,2020-02-23,46.4,22.2,33.62,159.0,0.0
817:WA:SNTL,2020-02-24,47.1,22.8,32.18,162.0,0.0
817:WA:SNTL,2020-02-25,47.2,22.8,38.12,153.0,1.0
817:WA:SNTL,2020-02-26,47.2,22.8,39.02,145.0,1.0
817:WA:SNTL,2020-02-27,47.2,22.8,37.22,142.0,1.0
817:WA:SNTL,2020-02-28,47.2,22.7,42.62,138.0,1.0
817:WA:SNTL,2020-02-29,47.7,23.2,38.3,152.0,1.0
817:WA:SNTL,2020-03-01,47.8,23.2,35.42,143.0,1.0
817:WA:SNTL,2020-03-02,47.8,23.3,34.7,137.0,1.0
817:WA:SNTL,2020-03-03,47.9,23.4,41.9,138.0,1.0
817:WA:SNTL,2020-03-04,48.3,23.9,38.12,145.0,1.0
817:WA:SNTL,2020-03-05,48.4,23.9,42.62,139.0,1.0
817:WA:SNTL,2020-03-06,48.7,24.3,39.74,152.0,1.0
817:WA:SNTL,2020-03-07,48.8,24.4,35.06,147.0,1.0
817:WA:SNTL,2020-03-08,49.0,24.5,33.62,143.0,0.0
817:WA:SNTL,2020-03-09,49.0,24.5,36.14,140.0,0.0
817:WA:SNTL,2020-03-10,49.0,24.6,35.42,133.0,1.0
817:WA:SNTL,2020-03-11,49.1,24.7,36.14,132.0,1.0
817:WA:SNTL,2020-03-12,49.1,24.7,36.32,129.0,0.0
817:WA:SNTL,2020-03-13,49.4,25.1,32.9,124.0,0.0
817:WA:SNTL,2020-03-14,49.7,25.2,23.18,122.0,0.0
